acquisitionDate,additionalInfo_ACTION,additionalInfo_FORMED_GEN,additionalInfo_Fe_avg,additionalInfo_HARVDATE,additionalInfo_HETER_GROUP,additionalInfo_NOTE_AA_text,additionalInfo_PLOTS_IN_TRIAL,additionalInfo_PRODLOC,additionalInfo_PRODSEASON,additionalInfo_QPM_ZN_DONOR,additionalInfo_REC_PARENT,additionalInfo_SOWDATE,additionalInfo_YEARCODE,additionalInfo_Zn_avg,breedingMethodDbId,countryOfOriginCode,defaultDisplayName,donors,germplasmDbId,germplasmName,pedigree,storageTypes,synonyms,taxonIds
2017-12-17,selfed,BC0F2,,20171217,A,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",54-24,centro,2017C,CLWQHZN43/CLWQHZN69,CLWQHZN43/CLWQHZN69,20170822,X184,,61,CE,X1G02U00014-24,[],2QEDG9dQBJT2y,X1G02U00014-24,X1G01U00017/X1G01U00015,[],"[{""synonym"": ""SNMLWZ200867"", ""type"": ""LNAME""}, {""synonym"": ""[CLWQHZN43/CLWQHZN69]-24"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,A,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",54-25,centro,2017C,CLWQHZN43/CLWQHZN69,CLWQHZN43/CLWQHZN69,20170822,X184,,61,CE,X1G02U00014-25,[],2QEDGKBVrtFPi,X1G02U00014-25,X1G01U00017/X1G01U00015,[],"[{""synonym"": ""SNMLWZ200868"", ""type"": ""LNAME""}, {""synonym"": ""[CLWQHZN43/CLWQHZN69]-25"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,A,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",54-26,centro,2017C,CLWQHZN43/CLWQHZN69,CLWQHZN43/CLWQHZN69,20170822,X184,,61,CE,X1G02U00014-26,[],2QEDGkxPIMIkm,X1G02U00014-26,X1G01U00017/X1G01U00015,[],"[{""synonym"": ""SNMLWZ200869"", ""type"": ""LNAME""}, {""synonym"": ""[CLWQHZN43/CLWQHZN69]-26"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,A,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",54-27,centro,2017C,CLWQHZN43/CLWQHZN69,CLWQHZN43/CLWQHZN69,20170822,X184,,61,CE,X1G02U00014-27,[],2QEDGrCTUtqzT,X1G02U00014-27,X1G01U00017/X1G01U00015,[],"[{""synonym"": ""SNMLWZ200870"", ""type"": ""LNAME""}, {""synonym"": ""[CLWQHZN43/CLWQHZN69]-27"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,A,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",54-28,centro,2017C,CLWQHZN43/CLWQHZN69,CLWQHZN43/CLWQHZN69,20170822,X184,,61,CE,X1G02U00014-28,[],2QEDGrxHCXd6G,X1G02U00014-28,X1G01U00017/X1G01U00015,[],"[{""synonym"": ""SNMLWZ200871"", ""type"": ""LNAME""}, {""synonym"": ""[CLWQHZN43/CLWQHZN69]-28"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-1,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-1,[],2QEDGrF2WQDwz,X1G02U00015-1,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200872"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-1"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-2,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-2,[],2QEDGA22OUcFU,X1G02U00015-2,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200873"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-2"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-3,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-3,[],2QEDGiABdyTD5,X1G02U00015-3,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200874"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-3"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-4,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-4,[],2QEDGbtgP9BlH,X1G02U00015-4,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200875"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-4"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-5,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-5,[],2QEDGz5qWMJCd,X1G02U00015-5,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200876"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-5"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-6,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-6,[],2QEDGTx6vfEqY,X1G02U00015-6,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200877"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-6"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-7,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-7,[],2QEDGvtWckiIw,X1G02U00015-7,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200878"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-7"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-8,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-8,[],2QEDGzGRlt9xf,X1G02U00015-8,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200879"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-8"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-9,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-9,[],2QEDGCLlba2tM,X1G02U00015-9,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200880"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-9"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-10,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-10,[],2QEDGKSinQ1tw,X1G02U00015-10,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200881"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-10"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-11,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-11,[],2QEDGQw6najkX,X1G02U00015-11,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200882"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-11"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-12,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-12,[],2QEDGCXeisfKS,X1G02U00015-12,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200883"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-12"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-13,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-13,[],2QEDG7cRZX0AF,X1G02U00015-13,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200884"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-13"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-14,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-14,[],2QEDGh8ZeO1a3,X1G02U00015-14,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200885"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-14"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-15,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-15,[],2QEDGzxKB4VRC,X1G02U00015-15,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200886"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-15"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-16,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-16,[],2QEDGTCQT8dUM,X1G02U00015-16,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200887"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-16"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-17,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-17,[],2QEDGXzIonZVS,X1G02U00015-17,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200888"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-17"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-18,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-18,[],2QEDGYyAy3ZWA,X1G02U00015-18,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200889"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-18"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-19,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-19,[],2QEDGnkZlxs1E,X1G02U00015-19,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200890"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-19"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-20,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-20,[],2QEDGTnoKk4Vr,X1G02U00015-20,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200891"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-20"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-21,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-21,[],2QEDG9sWxFALt,X1G02U00015-21,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200892"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-21"", ""type"": ""PED""}]",[]
2017-12-17,selfed,BC0F2,,20171217,B,"this mark ""[ ]"" means is an hybrid not a line. For lines we used ""( )""",55-22,centro,2017C,CML576/CLWQHZN46,CML576/CLWQHZN46,20170822,X185,,61,CE,X1G02U00015-22,[],2QEDGIBpypYGf,X1G02U00015-22,X1G01U00019/X1G01U00020,[],"[{""synonym"": ""SNMLWZ200893"", ""type"": ""LNAME""}, {""synonym"": ""[CML576/CLWQHZN46]-22"", ""type"": ""PED""}]",[]
1999-01-01,,,,,,,,,,,,,,,30,CE,CLWQHZN84,[],2QEDGz6sxplmM,CLWQHZN84,CLWQHZN84,[],[],[]
1999-01-01,,,,,,,,,,,,,,,30,CE,CLWQHZN89,[],2QEDGeUgO8rCx,CLWQHZN89,CLWQHZN89,[],[],[]
2019-05-21,cross,F1,,20190521,,,101x125,centro,2019A,CLRCW96,CML557=CLQRCWQ48,20181221,Y1,,101,CE,CSG02U00001,[],2QEDGNP2OxqFO,CSG02U00001,VI00001U0001/VI00001U0003,[],"[{""synonym"": ""SNHWQZ22591"", ""type"": ""LNAME""}, {""synonym"": ""CLRCW96/CLQRCWQ48"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,103x125,centro,2019A,CML264,CML557=CLQRCWQ48,20181221,Y2,,101,CE,CSG02U00002,[],2QEDGR88LSqdQ,CSG02U00002,VI00001U0003/VI00001U0003,[],"[{""synonym"": ""SNHWZ22592"", ""type"": ""LNAME""}, {""synonym"": ""CML264/CLQRCWQ48"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,103x124,centro,2019A,CML264,CML555=CLQRCWQ26,20181221,Y3,,101,CE,CSG02U00003,[],2QEDGpm70Jhwd,CSG02U00003,VI00001U0003/VI00001U0026,[],"[{""synonym"": ""SNHWQZ22593"", ""type"": ""LNAME""}, {""synonym"": ""CML264/CLQRCWQ26"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,107x124,centro,2019A,CLWQHZN49,CML555=CLQRCWQ26,20181221,Y4,,101,CE,CSG02U00004,[],2QEDGea8Mx6Jp,CSG02U00004,VI00001U0007/VI00001U0026,[],"[{""synonym"": ""SNHWQZ22594"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN49/CLQRCWQ26"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,107x125,centro,2019A,CLWQHZN49,CML557=CLQRCWQ48,20181221,Y5,,101,CE,CSG02U00005,[],2QEDGCwI6ANID,CSG02U00005,VI00001U0007/VI00001U0003,[],"[{""synonym"": ""SNHWQZ22595"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN49/CLQRCWQ48"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,108x104,centro,2019A,CLWQHZN53,CML269,20181221,Y6,,101,CE,CSG02U00006,[],2QEDGa8erW9Ze,CSG02U00006,VI00001U0008/VI00001U0004,[],"[{""synonym"": ""SNHWZ22596"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN53/CML269"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,110x124,centro,2019A,CML549=CLRCW105 ,CML555=CLQRCWQ26,20181221,Y7,,101,CE,CSG02U00007,[],2QEDGUyXYkkOd,CSG02U00007,VI00001U0010/VI00001U0026,[],"[{""synonym"": ""SNHWZ22597"", ""type"": ""LNAME""}, {""synonym"": ""CLRCW105/CLQRCWQ26"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,no estaba,119x103,centro,2019A,CLQRCWQ125,CML264,20181221,Y8,,101,CE,CSG02U00008,[],2QEDGJJeeqodx,CSG02U00008,VI00001U0020/VI00001U0003,[],"[{""synonym"": ""SNHWZ22598"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ125/CML264"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,124x101,centro,2019A,CML555=CLQRCWQ26,CLRCW96,20181221,Y9,,101,CE,CSG02U00009,[],2QEDGYnUIoWCl,CSG02U00009,VI00001U0026/VI00001U0001,[],"[{""synonym"": ""SNHWZ22599"", ""type"": ""LNAME""}, {""synonym"": ""CLQRCWQ26/CLRCW96"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,148x149,centro,2019A,CML144,CML159,20181221,Y10,,101,CE,CSG02U00010,[],2QEDGvsprCE3F,CSG02U00010,VI00001U0052/VI00001U0053,[],"[{""synonym"": ""SNHWZ22600"", ""type"": ""LNAME""}, {""synonym"": ""CML144/CML159"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,149x148,centro,2019A,CML159,CML144,20181221,Y11,,101,CE,CSG02U00011,[],2QEDGeIGs6SUs,CSG02U00011,VI00001U0053/VI00001U0052,[],"[{""synonym"": ""SNHWZ22601"", ""type"": ""LNAME""}, {""synonym"": ""CML159/CML144"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,151x158,centro,2019A,CML502,CLWQHZN46,20181221,Y12,,101,CE,CSG02U00012,[],2QEDG3iYdk2Va,CSG02U00012,VI00001U0055/X1G01U00013,[],"[{""synonym"": ""SNHWZ22602"", ""type"": ""LNAME""}, {""synonym"": ""CML502/CLWQHZN46"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,151x150,centro,2019A,CML502,CML491,20181221,Y13,,101,CE,CSG02U00013,[],2QEDGBd2A4QfD,CSG02U00013,VI00001U0055/VI00001U0054,[],"[{""synonym"": ""SNHWZ22603"", ""type"": ""LNAME""}, {""synonym"": ""CML502/CML491"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,153x121,centro,2019A,CLWQHZN69,CLQRCWQ128,20181221,Y14,,101,CE,CSG02U00014,[],2QEDGrazlb9QL,CSG02U00014,VI00001U0057/VI00001U0023,[],"[{""synonym"": ""SNHWQZ22604"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN69/CLQRCWQ128"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,154x158,centro,2019A,CLWQHZN19,CLWQHZN46,20181221,Y15,,101,CE,CSG02U00015,[],2QEDGVUOqVna6,CSG02U00015,VI00001U0058/X1G01U00013,[],"[{""synonym"": ""SNHWQZ22605"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN19/CLWQHZN46"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,156x125,centro,2019A,CLWQHZN19 CIMMYT,CML557=CLQRCWQ48,20181221,Y16,,101,CE,CSG02U00016,[],2QEDGxOt6m6gh,CSG02U00016,VI00001U0058/VI00001U0003,[],"[{""synonym"": ""SNHWQZ22606"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN19/CLQRCWQ48"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,156x121,centro,2019A,CLWQHZN19 CIMMYT,CLQRCWQ128,20181221,Y17,,101,CE,CSG02U00017,[],2QEDGQTJmyROi,CSG02U00017,VI00001U0058/VI00001U0023,[],"[{""synonym"": ""SNHWQZ22607"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN19/CLQRCWQ128"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,156x124,centro,2019A,CLWQHZN19 CIMMYT,CML555=CLQRCWQ26,20181221,Y18,,101,CE,CSG02U00018,[],2QEDGkmmr6ZOs,CSG02U00018,VI00001U0058/VI00001U0026,[],"[{""synonym"": ""SNHWQZ22608"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN19/CLQRCWQ26"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,156x158,centro,2019A,CLWQHZN19 CIMMYT,CLWQHZN46,20181221,Y19,,101,CE,CSG02U00019,[],2QEDGfgcCXxkl,CSG02U00019,VI00001U0058/X1G01U00013,[],"[{""synonym"": ""SNHWQZ22609"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN19/CLWQHZN46"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,157x121,centro,2019A,CLWQHZN69 CIMMYT,CLQRCWQ128,20181221,Y20,,101,CE,CSG02U00020,[],2QEDGfPVLAaxw,CSG02U00020,VI00001U0057/VI00001U0023,[],"[{""synonym"": ""SNHWQZ22610"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN69/CLQRCWQ128"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,157x150,centro,2019A,CLWQHZN69 CIMMYT,CML491,20181221,Y21,,101,CE,CSG02U00021,[],2QEDGF6FmjxYT,CSG02U00021,VI00001U0057/VI00001U0054,[],"[{""synonym"": ""SNHWZ22611"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN69/CML491"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,158x121,centro,2019A,CLWQHZN46,CLQRCWQ128,20181221,Y22,,101,CE,CSG02U00022,[],2QEDGenTjRWZ3,CSG02U00022,X1G01U00013/VI00001U0023,[],"[{""synonym"": ""SNHWQZ22612"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN46/CLQRCWQ128"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,158x154,centro,2019A,CLWQHZN46,CLWQHZN19,20181221,Y23,,101,CE,CSG02U00023,[],2QEDG9CopbibC,CSG02U00023,X1G01U00013/VI00001U0058,[],"[{""synonym"": ""SNHWQZ22613"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN46/CLWQHZN19"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,158x110,centro,2019A,CLWQHZN46,CML549=CLRCW105,20181221,Y24,,101,CE,CSG02U00024,[],2QEDGwcUsA0gX,CSG02U00024,X1G01U00013/VI00001U0010,[],"[{""synonym"": ""SNHWZ22614"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN46/CLRCW105"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,158x101,centro,2019A,CLWQHZN46,CLRCW96,20181221,Y25,,101,CE,CSG02U00025,[],2QEDGN3xV5yJl,CSG02U00025,X1G01U00013/VI00001U0001,[],"[{""synonym"": ""SNHWQZ22615"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN46/CLRCW96"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,no estaba,159x160,centro,2019A,CLWQHZN49,CLWQHZN84,20181221,Y26,,101,CE,CSG02U00026,[],2QEDG3YckLCVk,CSG02U00026,CLWQHZN49/CLWQHZN84,[],"[{""synonym"": ""SNHWQZ22474"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN49/CLWQHZN84"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,160x161,centro,2019A,CLWQHZN84,CLWQHZN89,20181221,Y27,,101,CE,CSG02U00027,[],2QEDGrulu78RU,CSG02U00027,CLWQHZN84/CLWQHZN89,[],"[{""synonym"": ""SNHWQZ22617"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN84/CLWQHZN89"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,160x158,centro,2019A,CLWQHZN84,CLWQHZN46,20181221,Y28,,101,CE,CSG02U00028,[],2QEDG298OKzHb,CSG02U00028,CLWQHZN84/X1G01U00020,[],"[{""synonym"": ""SNHWQZ22618"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN84/CLWQHZN46"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,161x150,centro,2019A,CLWQHZN89,CML491,20181221,Y29,,101,CE,CSG02U00029,[],2QEDGEpdN4aK1,CSG02U00029,CLWQHZN89/VI00001U0054,[],"[{""synonym"": ""SNHWQZ22619"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN89/CML491"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,103x101,centro,2019A,CML264,CLRCW96,20181221,Y30,,101,CE,CSG02U00030,[],2QEDGcE0NXKC3,CSG02U00030,VI00001U0003/VI00001U0001,[],"[{""synonym"": ""SNHWZ22620"", ""type"": ""LNAME""}, {""synonym"": ""CML264/CLRCW96"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,103x110,centro,2019A,CML264,CML549=CLRCW105,20181221,Y31,,101,CE,CSG02U00031,[],2QEDGag8GPNZ8,CSG02U00031,VI00001U0003/VI00001U0010,[],"[{""synonym"": ""SNHWZ22621"", ""type"": ""LNAME""}, {""synonym"": ""CML264/CLRCW105"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,101x110,centro,2019A,CLRCW96,CML549=CLRCW105,20181221,Y32,,101,CE,CSG02U00032,[],2QEDGl0Aa7GG2,CSG02U00032,VI00001U0001/VI00001U0010,[],"[{""synonym"": ""SNHWZ22622"", ""type"": ""LNAME""}, {""synonym"": ""CLRCW96/CLRCW105"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,109x104,centro,2019A,CML550=CLWN201,CML269,20181221,Y33,,101,CE,CSG02U00033,[],2QEDG8H8JAyRv,CSG02U00033,VI00001U0009/VI00001U0004,[],"[{""synonym"": ""SNHWZ22623"", ""type"": ""LNAME""}, {""synonym"": ""CLWN201/CML269"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,102x110,centro,2019A,CML573=CLRCW86,CML549=CLRCW105,20181221,Y34,,101,CE,CSG02U00034,[],2QEDGp0ZCj9DY,CSG02U00034,VI00001U0002/VI00001U0010,[],"[{""synonym"": ""SNHWZ22624"", ""type"": ""LNAME""}, {""synonym"": ""CLRCW86/CLRCW105"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,109x103,centro,2019A,CML550=CLWN201,CML264,20181221,Y35,,101,CE,CSG02U00035,[],2QEDGR3fR0gjI,CSG02U00035,VI00001U0009/VI00001U0003,[],"[{""synonym"": ""SNHWZ22625"", ""type"": ""LNAME""}, {""synonym"": ""CLWN201/CML264"", ""type"": ""PED""}]",[]
2019-05-21,cross,F1,,20190521,,,158x154,centro,2019A,CLWQHZN46,CLWQHZN19,20181221,Y36,,101,CE,CSG02U00036,[],2QEDG7WMKlVzn,CSG02U00036,X1G01U00013/VI00001U0058,[],"[{""synonym"": ""SNHWQZ22626"", ""type"": ""LNAME""}, {""synonym"": ""CLWQHZN46/CLWQHZN19"", ""type"": ""PED""}]",[]
1999-01-01,,,,19990101,,,,,,,,19990101,,,62,CE,Básica monjas 2017,[],2QEDGqUPpXnit,Básica monjas 2017,Básica monjas 2017,[],[],[]
